gene_name	A_1_	A_2_	A_3_	A_4_	A_5_	A_6_	A_7_	A_8_	A_9_	A_10_	A_11_	A_12_	A_13_	A_14_	A_15_	A_16_	A_17_	A_18_	A_19_	A_20_
Car12	-0.0968781632090172	-0.1417852081208512	-0.1489686160723249	-0.06714399579866188	-0.15991465818371103	-0.15036144982055796	-0.09564467094549745	0.016021502568467693	-0.041245068644729134	0.07059908927627505	-0.24377649194055814	-0.368908860161869	-0.17752354972720308	-0.31865597258579176	-0.16361560468131145	-0.23095149172389448	-0.10578475585076907	-0.46064209781658	-0.15509839460958008	-0.0558976492301352
Galnt10	1.3086261954394494	1.3443868855630683	1.4046905248476078	1.3807421246484126	1.3062667675520483	1.3476961069723707	1.3259103840638038	1.3761822059310842	1.359161389280608	1.261086844391444	1.388292945349883	1.403235113672018	1.3572801948973372	1.4001643736569003	1.3341410322083962	1.4513903928977663	1.3818234150245552	1.44040232631615	1.395688820617872	1.3948903728473445
-	-0.9314448829060169	-0.9550570065664128	-0.752481714016294	-0.69614475229742	-0.7454078681682788	-0.7257342584233937	-0.9337013405539154	-0.8243606954261478	-0.8673014888178776	-1.0501215457545636	-0.5194078535975433	-0.6942658286438382	-0.7557083645030758	-0.6740811324971739	-0.8302017973483332	-0.48804072720606345	-0.7591592453316945	-0.6266201304414694	-0.9960310690486088	-0.8057539507659199
Mrpl13	0.5258301024408654	0.48568297519832404	0.5475937713843664	0.5475181602460442	0.558418332361407	0.511227232032789	0.5719836211071079	0.5592223725597224	0.5346280606724142	0.5466937574281181	0.540725338806979	0.4257478045648856	0.5332100014533011	0.5048716289299203	0.5822111999386832	0.4242565416613753	0.44367744688730676	0.408553467302544	0.4063046858986159	0.3775989760839961
Phpt1	0.5953762331815998	0.6267292868113704	0.5910959245586176	0.59090779598546	0.6008922924211182	0.5609698683261699	0.6533151229664972	0.5998706970201271	0.6540999051339296	0.6147681123314549	0.6030404866929182	0.565994820545173	0.6222932783693318	0.5375328903418793	0.6269048294077849	0.47535002738270876	0.4951296828177646	0.482283825116561	0.5276822942248933	0.47264805611904026
Yaf2	0.3576497392641415	0.3210633776575161	0.30317567383649546	0.36224761400624933	0.24678952897717188	0.2954188289147094	0.3418745170353934	0.32221009466699724	0.3593602201346099	0.3633132987179882	0.24028476511964045	0.21354260433467448	0.3499645217700418	0.28497153220816984	0.244211081953436	0.22618808838270177	0.20687850299753627	0.22562077295971414	0.22976776998457724	0.3231160744177964
Fbln2	-0.8227648868344909	-1.1685698038655115	-1.0357593489723749	-1.008629935567739	-0.6635988485236062	-0.7973071281890993	-0.9817352969396226	-1.2584402495320168	-1.131733949918554	-0.9021133760992945	-0.8941532022062624	-0.6463561865505896	-0.6475552611839499	-0.5749152183871713	-0.77913316354062	-0.8281105670961014	-0.9737831443567394	-0.9204204293192922	-0.7337331103859336	-0.8602986459339612
Ccdc6	-0.7761253589730405	-0.7748951242095767	-0.7461773796429574	-0.9216628780757624	-0.8713043224600272	-0.8411782183553903	-0.7775161186830719	-0.7509453577683836	-0.8377170065501117	-0.8142337194676496	-0.732976394106158	-0.7044205162020063	-0.9655427355486009	-0.7977471084060263	-0.7081440416997963	-0.7646921103195775	-0.5792244469353749	-0.6068250618074404	-0.5367437557425115	-0.6820574294714817
Sytl4	0.3406679789208643	0.34636522866635006	0.4187474238700439	0.45519519994453006	0.3388640273614022	0.5167301797864554	0.3225852527926975	0.5218753442788063	0.32421548325579475	0.4009091241967072	0.4289889155176431	0.5030742865365196	0.33282505603088486	0.4743413880321799	0.4764324241719692	0.5444655932736936	0.6297504411408027	0.4529218697628416	0.4401096928680073	0.7024572159475241
Foxo1	0.08398261215505957	0.1415718031831686	-0.06785444333330015	-0.06714399579866188	-0.09396635730590817	0.05557450472559594	-0.12219666612933656	-0.04316297011182057	-0.04420475300370884	-0.10043442790045613	-0.0645885539170855	0.14541682882351833	-0.1755197509312643	0.12652575032477564	-0.06821775636388501	0.22783253845923687	0.17821668243822905	0.2694723590835423	0.2178699986431911	0.11737666030120579
Specc1	-0.11194138995908971	-0.23990527845186446	-0.16227245684663524	-0.05085607134077956	-0.12056239086250453	-0.0911905194219561	-0.10215210667854023	-0.09887758945392479	-0.10906265741923668	-0.16692307454467	-0.23583164197732448	-0.1623505269437987	-0.2022145480433364	-0.27967201802259917	-0.21465438927214256	-0.2942970894409393	-0.10578475585076907	-0.2556327695696732	-0.19358492842106267	-0.20970299312186505
Slc29a1	-0.23014119400090155	-0.20741967837008818	-0.2964120251903053	-0.15294477347089394	-0.28915447958234347	-0.24441115403359526	-0.24228210787457644	-0.16361314796341941	-0.15314757275775387	-0.1894950208329184	-0.3033107929081627	-0.3308869599355107	-0.29204476366950094	-0.2020375655431652	-0.175894591083882	-0.3860349234062934	-0.4344780049149727	-0.3930128611336465	-0.3741254882378904	-0.37005278289103855
AABR07058464.1	-0.4571192995102881	0.030394645904902772	-0.5151241628952331	-0.6716920120255463	-0.3690910077443568	-0.17575317874174226	-0.6327837191194646	-0.3159339894548433	-0.412601542553841	-0.6110381120421283	-0.0003965009523556065	-0.32121493476020596	-0.16171273524131752	-0.09492554678857827	-0.31336262805398357	-0.16744377009667122	-0.37529163488293943	0.09426991702295513	-0.26837935668597895	-0.20299824088989593
Hint1-ps1	1.1019058116342668	1.0945348221323628	1.1244219057724814	1.10248452637636	1.0993583817948906	1.0467471028914717	1.1422813744225124	1.0596214131413753	1.1168225041989714	1.1059457288250667	1.1237095907243022	1.0211725857403005	1.122274460896105	1.0537817327988799	1.0866675634798564	1.0081814984039323	0.9704740053112015	0.9412358826354965	1.0134045670339815	1.0018956877202019
Map3k7	-0.7635572677428489	-0.6487029037032659	-0.7990137609038711	-0.8983345892763568	-0.6390769079231273	-0.5620083164117947	-0.7691970904920953	-0.430395239196206	-0.7768985333474455	-0.6952722130584182	-0.9700108912095451	-0.4015406423423996	-0.5716588606548155	-0.27434176381056713	-0.5813245284822267	-0.6978740823805087	-0.7243042905114951	-0.5831357357138456	-0.1454432141480537	-0.27960265902782694
Wfdc21	-2.9518368989485997	-2.331433553399418	-2.2184911036385317	-2.836114217176041	-1.6932783664906141	-2.906815973853542	-2.3110582882195807	-2.0961246328279692	-2.612497254999887	-1.6828285011305921	-1.7893658717105814	-1.4319662024687014	-1.1936402152942727	-1.5752617585082633	-2.9134177923318334	-2.0044171574535246	-1.4692557405402038	-2.9435591717115597	-2.0402441830806675	-1.0980196681128527
Fasn	1.3257754074034471	1.3216646175097548	1.3452112694320673	1.1187521074935656	1.5249365529624952	1.2281144364324783	1.1287564205052028	1.1095839720131562	1.2070669787858042	1.2949795766418508	1.3688825343317867	1.4131720400246248	1.5652788009567575	1.783862765442416	1.3881076373933356	1.3904140957088447	1.2228898808533406	1.335850392398275	1.2768213900591976	1.3910199116035227
Rexo1	0.6032255234202395	0.6235462840076886	0.6236548367865029	0.6466475272970389	0.648549915899043	0.5810403818083807	0.6207978649612306	0.6191864326831853	0.6042826829748674	0.6431986952447222	0.6157217382165635	0.631020327349446	0.6596416408183693	0.6617354975156117	0.6519977087494868	0.6827137414660549	0.6552314006957799	0.6709408342992679	0.637486117471754	0.6088074514506505
Bcap31	1.255721801734913	1.28810065908027	1.270929943958609	1.285129331528765	1.2887003459336346	1.277104131438374	1.3036172522224758	1.270263153057503	1.3027114778553492	1.2916786292849396	1.3245408164846646	1.265380414976396	1.2843582143621854	1.2239485971334314	1.2613143956492914	1.187885867425742	1.1905262711383995	1.1566774314110646	1.1736992740180252	1.201644855267194
Pcyt1a	0.590775284706567	0.6262758155798629	0.5981960896374833	0.5640560165528005	0.6013824762274276	0.6324870879329036	0.5714136565365391	0.6119358243201648	0.5846773894050417	0.6343940970165025	0.597778655209177	0.6148828295178859	0.626762799891518	0.6217677825512957	0.5982910029550274	0.6420512878262387	0.6605265736905335	0.6705647965834436	0.694625898679196	0.6598061208306147
Atp5f1	-0.4884472313216408	-0.4564113338633985	0.12269973791367429	-0.25510750698325185	-0.5826054670991268	-0.35186803965970526	-0.3810619556569338	-0.32365041578111825	-0.4680079857403182	-0.3517299504473125	-0.4662282324209915	-0.5820910581943277	-0.4339222477308297	-0.45534446152482866	-0.49970996624423575	-0.6389308113436138	-0.3669886529873935	-0.6166245531332328	-0.5668657229948714	-0.648581619181151
Gdf6	-2.1601049414077593	-2.1836547349617583	-2.019397310724585	-2.227100367253564	-1.9503799096730994	-2.5669171883099717	-2.3110582882195807	-1.9335466940987984	-2.160228110078475	-1.944353339638281	-2.281837398078765	-1.7172382164814308	-1.7918256817763263	-1.8110272342604785	-1.8173358590209	-1.5630727419144579	-1.8142638131651034	-2.3802030794020195	-1.735327735596436	-1.9503966005155418
Eya3	0.32807605733626233	0.3244012664718316	0.34083384332931593	0.31482083683900547	0.32877836944717015	0.35257529960228373	0.32631702473359103	0.3518432878097993	0.27711224855412525	0.2723271883849361	0.3351002490380602	0.4114345116792403	0.309783548066764	0.35833154399086586	0.27031404921131097	0.38863757339470795	0.421515403759394	0.4284893419726035	0.3888358150360259	0.39068272412536414
Wwc3	0.055574362099047356	0.01977705424430413	0.03524246974939911	-0.007459467573317127	0.030455892719980625	-0.008816695779885527	0.09703962176858127	0.004211515914653228	0.0025346080053942222	-0.04176121497168179	0.020302726051293137	0.11615933891967989	0.01654618142668096	0.03127875177851208	0.05540999165416844	0.05157704096373691	0.0819310247638671	0.07605641812085276	0.0801655072444724	0.14140601617215293
Morc4	-0.9401857278932507	-0.7902469531289759	-0.7217333301952007	-0.9216628780757624	-0.738050562589475	-0.9152288576519434	-0.9113054963678294	-0.9022284996590926	-1.0068693528070303	-0.946750340714624	-0.7187228650939441	-0.7253661525856314	-0.8164011253576062	-0.8078632047061062	-0.8379431435219268	-0.6978740823805087	-0.7243042905114951	-0.8217604218400987	-0.7656695047128982	-0.8943553436005607
Ndufa4	1.223454507813644	1.3145382431886936	1.2950572802192686	1.3344979573722169	1.318987202579389	1.2693948965149298	1.3363238156069126	1.2598147461733604	1.2962366997733212	1.3620016177246868	1.2767592157740157	1.1942868635327146	1.3425280500267036	1.2618439715622103	1.3275528685806897	1.1565065286462817	1.1882108860086216	1.1336952434013559	1.1716331653048864	1.1835080163322262
Cfap53	-0.5180331079032633	-0.4254869506832407	-0.428820346442433	-0.5389000373761164	-0.37607937198937913	-0.41904490889560947	-0.39652362111401324	-0.3341316458163908	-0.538137736351612	-0.39238135633653093	-0.40324543382154515	-0.29781823674895563	-0.14638470729694772	-0.34847762777482993	-0.42273999727145567	-0.33806831462897174	-0.39813202206889253	-0.25323635339961764	-0.42826818758439955	-0.461543165931483
Stmn2	-0.12224014305581599	-0.19546847983632612	-0.28394187120027276	-0.08974392619664169	0.09570872511716136	-0.22633723255081273	-0.09564467094549745	-0.028747823079238906	-0.015363212117477876	-0.057271181319006104	-0.1384540139660502	-0.3876860104426466	-0.10824302853184534	-0.3823674760910658	-0.18848316108165783	-0.2392267997585139	-0.2860746066700906	-0.429071662343718	-0.13223111644940752	-0.18554507215067337
Mrps21	0.42797267736689154	0.4475609043919115	0.45548211372024017	0.4080775278763802	0.4767036088391385	0.36757529999619876	0.47968484299791136	0.44066362192127	0.40574415184285423	0.4460471811214935	0.46368025462509854	0.3509864602704867	0.44556838334040755	0.4098072539062783	0.39955483588190965	0.3101552819187668	0.3290535810784803	0.31055722415558923	0.30285379467852475	0.31527784848049345
Serinc5	1.0769623320077324	1.056433615859319	1.0161159508826487	1.075165679214031	1.004748936013419	1.0654032008024694	1.1136970212340622	1.0811965779961372	1.0344999915044906	0.9734195870989593	0.9993036791007311	1.192397868338962	1.0697169459055818	1.21380501560651	1.0149848695522818	1.1009803319721922	1.0585480587696945	1.1870129958409976	1.1710807609881482	1.2304875404035083
LOC688906	0.7937294976919002	0.7739831624687815	0.7863533210190387	0.787119671795718	0.7851347364195286	0.8134899797845245	0.7270614925538634	0.7853059737543863	0.7318822042733752	0.7240514446205124	0.776074153104314	0.7809769432405569	0.8027324779279515	0.8014667862319068	0.7776605102313313	0.8040954109926703	0.859490268867169	0.8361759559458005	0.8584881826862167	0.8113114365277208
Arhgef11	0.5523691732602376	0.6073188170635039	0.5868712963730172	0.6122641686831379	0.5834231811940488	0.6257410979241502	0.5551859666887382	0.6065237985643512	0.5769619580354269	0.6168168725312521	0.5751424033541008	0.6302979237762442	0.616546632598012	0.6136802141642015	0.5974111365054146	0.6582976680062753	0.626001871755526	0.6490416829745036	0.6458336483208394	0.6469229411822427
Smc1a	0.8635861781790295	0.7806830038542849	0.7866368189291693	0.8253087946836885	0.8841350583021378	0.8761810390873503	0.7783001192725387	0.8335931668765352	0.777094313512045	0.7968469636359767	0.8720735646183607	0.8499706729394413	0.8500089787747911	0.8406323150079845	0.8757073705077102	0.8809935180447452	0.9002299828906617	0.8939945931610928	0.8151502474687555	0.8420838209918011
Asb7	-0.5617826115398576	-0.5481059680481245	-0.6601394645935611	-0.6813264337873858	-0.6635988485236062	-0.6963227230330552	-0.6022969083289511	-0.6258058420976085	-0.588061439150162	-0.7243311108418803	-0.6655182113707024	-0.4455518062528981	-0.7685757461890624	-0.5087566135488737	-0.625194897821026	-0.44534442778662714	-0.45369296896253636	-0.4534520071782842	-0.5668657229948714	-0.43617488416330213
March4	-1.199801538367099	-1.4241726432837745	-1.6383626853079798	-1.2346925670272555	-1.3224461558260403	-1.5374607592558172	-1.1991388478873395	-1.3989653883228306	-1.2981814737772577	-1.3317819310985965	-1.4777249846804787	-2.02516117314938	-1.5888415070772655	-1.4328308766268503	-1.5623202252521735	-1.593301044414689	-1.4692557405402038	-1.6050736595082293	-1.4880127550369273	-1.6780699814107516
Gpatch3	-0.5786847384826599	-0.6428700668426729	-0.5734233069276983	-0.4617844138668904	-0.5465846064274812	-0.6124319682952206	-0.5625065024948764	-0.49951061297840066	-0.5624807508953994	-0.6354778539999653	-0.5790553004822908	-0.514451189513015	-0.4868025975914508	-0.5144238125081094	-0.49184656232601165	-0.47785971382152403	-0.5199272856853275	-0.467937189507943	-0.38634864445179556	-0.5643203827587114
AABR07047011.1	-0.657621755324089	-0.6546048555420405	-0.698439471982523	-0.5885701631559096	-0.7236556201615626	-0.5752607676052345	-0.626536361390142	-0.6069650581552378	-0.6634097250816995	-0.7395197054408897	-0.634973826284697	-0.4015406423423996	-0.8535860005229651	-0.5781396610758313	-0.678936223983659	-0.4031021039785554	-0.4439931339516123	-0.5100835413551283	-0.5004998317951026	-0.500165172920515
Lamtor1	0.4180012079822265	0.46479548969639944	0.4582404392426332	0.4782780888060972	0.46908495720099336	0.35808236558343787	0.4315764942386588	0.47741644629795976	0.4206946750341483	0.44171245708015394	0.4343850168379324	0.37676198844986497	0.45248467327016717	0.3751125363286589	0.4131119653471934	0.3418628759295671	0.3989177439656535	0.34129889386829887	0.36799782413550786	0.3231160744177964
Zfp106	0.6713598002144894	0.675482445432375	0.64786833280641	0.5348362613304337	0.5393561827747233	0.6480078891542945	0.6274720937850045	0.686341539513916	0.5981082651662999	0.626435415824313	0.5471651153113188	0.7361720255471024	0.5447729537204374	0.6742032085305294	0.6026672280436722	0.7914701648522571	0.8373103558652287	0.8271844202285169	0.8089261261275396	0.8191833252020551
RGD1307100	0.8199773862611952	0.7776792224867101	0.7305812471747125	0.7308700864718791	0.7658242043851831	0.7643087541957819	0.7857956668746182	0.7782372582668785	0.7584709915696125	0.7402826574826591	0.7145066522054363	0.8075890665422258	0.7767127920634576	0.7776351293592465	0.7855767945929378	0.820448715411337	0.8487643509566644	0.8622184763788898	0.8828968899926557	0.8839524368397839
Cox7b	0.7488414763826474	0.8818198663169723	0.890330231465127	0.914074972325936	0.9142250557409284	0.8589900386447977	0.9282934908808742	0.8461502483580733	0.9148475516344244	0.9036593913933578	0.8748165806728424	0.7282015730063908	0.9024081625789528	0.8522240228067417	0.882470334325555	0.7595769582466914	0.7638856724779178	0.7270589368123274	0.7291700611058463	0.763885232274532
1700021K19Rik	0.2719268702540093	0.2736652212630093	0.24832820759307883	0.24657821183370604	0.19842340941931857	0.2977431012494083	0.25556133598946984	0.25537063571231705	0.24557708787335078	0.23315401227395438	0.27859422719567195	0.4542348003150254	0.18427781560603623	0.2672393263026271	0.2128779628758393	0.38625019893618756	0.34117544455229026	0.36125625579205844	0.38087197728076067	0.32621738689510277
Xpo6	0.6947903723257464	0.705778229088352	0.7209668173558548	0.7246534477725979	0.7159244318310634	0.7379233821454898	0.6508872608914511	0.7133304934555124	0.6870857107613375	0.6986713451454386	0.7114639800994722	0.7282015730063908	0.7460911405335094	0.703830641141553	0.7166956462984869	0.713520372006864	0.7499885093447322	0.7701625865504637	0.770172274148426	0.7527815156624973
Znfx1	0.5932901088219189	0.6449748516178452	0.6104826740726139	0.6444078508428521	0.6458698234973146	0.6798217012662103	0.488507735131756	0.6127041162213381	0.6180037523251836	0.4699248476366957	0.7583660717327676	0.7408363611234355	0.6027348748951449	0.6715190240344603	0.6130162845423048	0.742541236522332	0.6349516404687686	0.6879395357476423	0.6346724124535706	0.628650282564856
Usp47	1.074237907949022	1.0093218211724142	0.9705801319115922	1.0239217197581651	1.0084270766877472	1.0277193590207294	0.9706939362975232	1.0022516588287815	1.0025329049874605	1.0288308004152844	1.008764317172738	1.0541452506681022	1.0388220448769534	1.0423311940801334	1.0026218478781885	1.0596984241536058	1.105367298537507	1.0776761917064275	1.0500751412177898	1.090290420127188
Btrc	0.46003334879959296	0.5856466239285151	0.5602899069044985	0.6551911638121618	0.4671618590194955	0.5858256583733188	0.5017855244439644	0.5518902308644353	0.5246632800256827	0.4489162512440171	0.6334795202408844	0.6798286223834543	0.5332100014533011	0.6175904776816791	0.5484094546550917	0.636274521927048	0.608776367983457	0.6334850446842764	0.5165812015655677	0.624402901677946
Myof	0.1695026669549422	0.27915998172409195	0.15620751953109216	0.20417247256980411	0.27691075856770436	0.24734976546658627	0.11150795051728839	0.23754562867162646	0.3038229466032637	0.21521459563362438	0.23928766046171052	0.26089168774808724	0.3299107124949672	0.22587567649043544	0.34351657345540515	0.24319125057465388	0.2893430957319001	0.30900812836536556	0.2796565044264215	0.23768616779808951
Plcb4	0.31078094067474715	0.2491282030290052	0.44429253395708534	0.22432038114765906	0.42495135080043744	0.36690321344830873	0.23144550046547566	0.4635648748287424	0.2611873199346075	0.2893453630018518	0.4003628248409608	0.26539048057834236	0.4094810965381597	0.49080322526905984	0.43369911648091936	0.36859274742079706	0.33649626464138	0.5177368794816086	0.5869182161622352	0.4514246248077501
Vps13d	0.8621183608966441	0.8869537654361664	0.8992148144217302	0.9250176778111483	0.8130792883785506	0.9202712430093631	0.9100441715005024	0.906843600498431	0.8892680230201863	0.8011072297432731	0.9078706182769597	0.9830258924761582	0.8489706946372967	0.8896786678690887	0.8928117447032123	0.9526851031258733	0.9716058112950111	0.9921599774959906	0.9578104848211243	0.9740047153164209
Sec31a	1.0133260008459142	0.9871798149046208	0.9762166398543595	0.9277154023625486	0.9457827666243357	0.9437838934251361	0.8551692313934255	0.8864118047677897	0.9315616039558807	0.9828462943753539	1.015998590100014	0.9585925272242639	0.9877067705810246	0.9739212641413661	0.9783770526838909	1.00139644700364	0.9871876799862205	1.0059968854993517	1.0381473650452586	0.9656498965299773
Alpk1	-0.5374488973352038	-0.29731621907215466	-0.4157930728126447	-0.30417619065929713	-0.3355546187420587	-0.2067600106997473	-0.34084642053785297	-0.3394575154271755	-0.412601542553841	-0.49929325124902685	-0.24377649194055814	-0.14349628637971104	-0.36815753092939824	-0.3525909735715448	-0.2640391278897811	-0.28278789434766566	-0.26325887112560264	-0.20539763594799756	-0.395715771398406	-0.20970299312186505
Atp5s	-0.3537647599039065	-0.342795337313467	-0.2483118407357265	-0.25106517401795503	-0.266076096498152	-0.2703873157953899	-0.34084642053785297	-0.21069269192868587	-0.32242756112887083	-0.28535356040230236	-0.3441449267885186	-0.3432444360070171	-0.35084819555988517	-0.3845634294397215	-0.27402584519662404	-0.4031021039785554	-0.36425136993936785	-0.4428572642696187	-0.4488657459834549	-0.3608454374941748
Hsdl1	0.1173753331491969	0.22025368140954465	0.19325990740072094	0.23557631011744548	0.1581779664538501	0.19792297901595204	0.14993126413349267	0.1835159211535707	0.2538533249884871	0.1870371551491846	0.22818374069160274	0.3096646473926396	0.1783835916434684	0.21062211848663193	0.19050922774674733	0.29315530804012485	0.2478089484212109	0.23290088343808768	0.2449119149686668	0.23952706975366927
Khdrbs2	-1.9254014962407402	-2.5424891970141665	-2.019397310724585	-1.7949341888469008	-1.9503799096730994	-2.114288281337376	-1.7986968605619296	-1.3989653883228306	-1.7667031086533758	-1.6828285011305921	-2.281837398078765	-2.6366159399962905	-2.047137734931528	-2.269748541046969	-2.110727658036331	-2.1708828100502084	-2.607760864987062	-2.234702857143719	-1.8361957933623332	-2.381758381694277
RGD1561931	0.45179245673130475	0.49462671773078853	0.42290061199233925	0.42546858033338764	0.32193877486030825	0.4906866680693278	0.40923230239764075	0.5162999676020164	0.36531524576273305	0.3873422428296133	0.38502779746268434	0.4678955006683565	0.4230161793456414	0.45026597325434936	0.39627196035504986	0.6158927273888226	0.5997374568023746	0.6664095910027855	0.5725246749721805	0.6239761787123473
Krt7	-2.4140328125382426	-2.06983605603219	-2.5567245278569906	-2.836114217176041	-2.1562529841560565	-2.906815973853542	-2.933124474141199	-2.8531531696542682	-2.946917005669789	-2.5257193583058104	-1.7893658717105814	-2.191395160606705	-1.5261407386096086	-2.046525260773058	-2.9134177923318334	-2.949191021183334	-2.1579236682998646	-2.234702857143719	-2.2447454791295813	-1.6780699814107516
Chd3	0.8557078516261143	0.86860929489312	0.9189120326331516	0.868277194005437	0.8821923884179996	0.8953586051673078	0.8561401599874868	0.7609579777763257	0.8309833699711943	0.8084764165346963	0.9627375344497583	0.9878444062780726	0.9182733589674091	0.8940189328025592	0.8774695461101687	0.9293704409727597	0.9181618620472667	0.9605511455144805	0.8559028594061402	0.7951870493239864
RGD1304884	0.5878253426926869	0.5557236534045089	0.6200970404474087	0.5214030807772582	0.5006854349430188	0.5792887946856328	0.5534157444759069	0.5866922483578524	0.5842518435814161	0.5225968892575895	0.5796541248859209	0.5809669929730092	0.5370939862001654	0.550710375948888	0.6302143635979051	0.6548104064974378	0.6188011761439333	0.629416883864075	0.6513223915631324	0.6625807432891628
AC115341.1	-1.6105485888881896	-2.06983605603219	-1.8197504950416947	-1.6693035254696456	-1.6455039532005904	-2.114288281337376	-0.10434014322202387	-0.2559573245314898	-0.2504350060735177	-0.10258580751440344	-1.93277257716415	-2.301002826112313	-1.9034231423319001	-1.5092265472311868	-1.717159772045075	-0.5309700952432922	-1.9913330062079604	-1.7259605631171233	-2.0402441830806675	-1.7219643922353525
Camk2a	-2.1601049414077593	-2.5424891970141665	-2.5567245278569906	-2.541712070886527	-2.1562529841560565	-2.366938779426312	-2.3110582882195807	-2.203453023555636	-2.160228110078475	-2.038613683929558	-2.857872675980221	-2.9600467409124587	-2.392291607183848	-2.681414650538807	-2.5679009376162085	-2.6191922231092857	-2.607760864987062	-2.9435591717115597	-2.9516563080786704	-2.9557602795193567
Synpo2	-0.4119626453130468	-0.4979792727340797	-0.564662688572598	-0.7546916993243169	-0.6157109396981886	-0.3547324089045701	-0.590602620762205	-0.6606270073066185	-0.7460382799618805	-0.6354778539999653	-0.6062188954334523	-0.5005795413267018	-0.4830985722421282	-0.37583660563006493	-0.5409992099264713	-0.5384968925338984	-0.34026803623653906	-0.44636393779091116	-0.2732921927828374	-0.27960265902782694
Ap3s1	0.23410596776208695	0.19394340212065422	0.140782636173714	0.17229774022132552	0.16649266819959174	0.17272838273209307	0.1269555811978725	0.1862720168964523	0.21014537625981924	0.20014928958895387	0.1662415234246847	0.10190098984061638	0.19203065064347147	0.13987903007289884	0.13144876457202975	0.08976647868844635	0.10806210055529901	0.06732405741174738	0.05388633543795831	0.10671518929286222
Usp21	0.43374721366423785	0.39050688561225433	0.4363065965498337	0.46083558472977	0.44213406497067687	0.46264827766968747	0.3915919433041676	0.4228983978149178	0.3834037816657138	0.3362817274284445	0.4889302076090487	0.5398623646761118	0.4873098764782607	0.45814568075720274	0.4668025122080336	0.46421037484421535	0.3777293150625018	0.4800854785716063	0.4795283918386069	0.3748004710464705
Med8	-0.07905986873772745	-0.11898960846274777	-0.08568229442221548	-0.013604082454837399	-0.07635542240524848	-0.07130829224457487	-0.1176726057466243	-0.009253281482736153	-0.07009070117844657	-0.16447686612808426	-0.14278175467754337	-0.17652048648364357	-0.0695467505580081	-0.17958838312738987	-0.06989052565893902	-0.1765635557285088	-0.12740193998030996	-0.22534173615406222	-0.20422428133119921	-0.19638193106892382
Ltb4r	-1.7659995123690349	-1.6275915969083783	-1.6383626853079798	-1.707692296227894	-2.1562529841560565	-1.569498823846964	-2.041710264002359	-1.9335466940987984	-2.0694695762682547	-1.865080703205384	-2.281837398078765	-1.9589343731612443	-2.392291607183848	-2.9576381302203374	-1.6737217431184404	-2.280855625029293	-2.2680807864545183	-2.1221613698397435	-2.2447454791295813	-2.9557602795193567
Tsc22d3	-0.23881182916244134	-0.23990527845186446	-0.07749906837168585	-0.023599453978498972	-0.21015915650728503	-0.1101421040395483	-0.17738552784616507	-0.14706219059846515	-0.15130799707466766	-0.31413766319115666	0.018741094624797363	-0.01763840888255692	-0.19177866079205153	-0.18399871447244848	-0.12101205665993288	0.034964340557073065	-0.08819648881070584	-0.10711452325922109	-0.07259153496664134	-0.10090768066181649
Ubap2l	0.8469472417817909	0.9036077191820426	0.9279420436356813	0.9307548850113303	0.8953631759205081	0.9517262963363187	0.8720516739526399	0.8912197142881294	0.8650060698397195	0.8470110194027765	0.9129587106972934	0.9297323315928073	0.879710489581986	0.9240462729382705	0.9328352684782187	0.9323950887686903	0.9605561283218842	0.9682802073269067	0.938844384785012	0.9615286271338794
Mrpl23	0.24758602559020446	0.3066223775666822	0.3633273520310284	0.3553340802256392	0.3818704663782891	0.3061736313277639	0.3940342789903391	0.3479063440594801	0.37444078255398316	0.3767132560067849	0.30198263474149417	0.1950007521481142	0.36585834402073464	0.3148464310688198	0.3774779960001858	0.22038961318060052	0.23972368680405737	0.21543416676790203	0.19319176109155878	0.20136057377017755
RT1-S3	0.6795267524803035	0.7578744687344922	0.6023255865310483	0.50928464434189	0.6669155270975221	0.6036843186070905	0.6986729141683415	0.6958280386678068	0.7074890331065014	0.7148943647841571	0.8352420218288708	0.6570453258740763	0.6693969276664841	0.7701710936719112	0.7730356757611514	0.7193991294771455	0.6764237950964364	0.7294051004222994	0.7894800812704066	0.7266873223330239
Cox7a2l	1.0495369384691227	1.0118386058282782	1.0101968802165404	1.0565230145805955	1.0539139267948394	1.0004712076174014	1.059816990280521	1.023626584430201	1.0381408971557768	1.0537516352997411	1.017023410708563	0.9548135175192013	1.0871542898837605	0.9881678819401598	1.0538796006402193	0.9177072336677076	0.9264798414297323	0.937942795950297	0.9319883813337004	0.9358343262307958
Dad1	1.1984780070043124	1.1802746244831903	1.2101138991324463	1.2288401409513146	1.2192683442655383	1.173098985168474	1.2091019051047056	1.2232113521801453	1.209653631297116	1.2316467217521447	1.2347175666961132	1.151510478199481	1.2173078509829327	1.1544426810507615	1.2118795335141122	1.1039863305664375	1.1047902839785315	1.1010972165498882	1.1468771390538772	1.1274626430893084
Syne2	0.8799287953316206	0.9375234047815951	0.8907897500855406	0.899472062883286	0.9311374997635997	0.8969817059565882	0.8871702230827868	0.8439997974339686	0.9277038467462898	0.7753556221256506	0.9514019487463926	0.9532939311066998	0.9769489535158757	0.9740686962405043	0.9812432126301328	0.9224461776193958	0.8283560105198617	0.8771167700917828	0.9346534587199388	0.9643520976030012
